id,dia,horario,texto_original,texto_limpo,sentimento,prob_positivo,prob_negativo,prob_neutro,likes,retweets
2056533347069767710,18/05/2026,21:32,A Estação Trianon-Masp de #QuemAmaCuida é um misto de Sumaré e Consolação 😅 https://t.co/j1l68vhPCX,A Estação Trianon-Masp de é um misto de Sumaré e Consolação 😅,NEU,0.1847,0.1205,0.6948,714,40
2056533346096652574,18/05/2026,21:32,Eu amo o Chay… não tem jeito. Torcendo muito pra ser uma boa novela pra ele #QuemAmaCuida,Eu amo o Chay… não tem jeito. Torcendo muito pra ser uma boa novela pra ele,POS,0.981,0.0036,0.0153,0,0
2056533343630504436,18/05/2026,21:32,"@favcolin Um
#QuemAmaCuida",Um,NEU,0.1261,0.0838,0.7902,0,0
2056533338622398702,18/05/2026,21:32,@centralisabeltx @CFFLAVIAALE Elise #QuemAmaCuida,Elise,NEU,0.0907,0.0146,0.8946,0,0
2056533335342494100,18/05/2026,21:32,"#QuemAmaCuida
Hexa https://t.co/DevYQJXAvp",Hexa,NEU,0.3534,0.0153,0.6313,1,0
2056533331559293333,18/05/2026,21:32,@AgathaMInfos Purpura #QuemAmaCuida,Purpura,NEU,0.1856,0.0125,0.8019,0,0
2056533330749796477,18/05/2026,21:32,Chay sempre lindo impressionante #QuemAmaCuida,Chay sempre lindo impressionante,POS,0.9849,0.003,0.0121,0,0
2056533330380661040,18/05/2026,21:32,"Treze

#QuemAmaCuida",Treze,NEU,0.0663,0.0195,0.9141,0,0
2056533329759916039,18/05/2026,21:32,Morrendo com esses sotaques forçados de paulistanos. Acho que isso é reparação histórica #quemamacuida,Morrendo com esses sotaques forçados de paulistanos. Acho que isso é reparação histórica,NEG,0.1763,0.4657,0.358,1,0
2056533327662711139,18/05/2026,21:32,Já tô com ranço desse advogado vagabundo personagem do dan stulbach #QuemAmaCuida https://t.co/UdfqGQqAhg,Já tô com ranço desse advogado vagabundo personagem do dan stulbach,NEG,0.0039,0.9903,0.0058,0,0
2056533324215046333,18/05/2026,21:32,O que é o que é um pontinho vermelho pela cidade de são paulo #QuemAmaCuida,O que é o que é um pontinho vermelho pela cidade de são paulo,NEU,0.0423,0.1138,0.8439,0,0
2056533317101523354,18/05/2026,21:32,"Meio ferette e babalu jr essa cena

#QuemAmaCuida",Meio ferette e babalu jr essa cena,NEU,0.0893,0.0886,0.8221,0,0
2056533315067261011,18/05/2026,21:32,Será que dessa vez o Chay vai ser protagonista de uma novela das 9 de sucesso?? Espero que sim #QuemAmaCuida,Será que dessa vez o Chay vai ser protagonista de uma novela das 9 de sucesso?? Espero que sim,NEU,0.0942,0.0334,0.8724,2,0
2056533310151520535,18/05/2026,21:32,ai já estou amando o personagem do chay #QuemAmaCuida,ai já estou amando o personagem do chay,POS,0.9918,0.0019,0.0063,4,2
2056533309639782824,18/05/2026,21:32,@AgathaMInfos Rosa #QuemAmaCuida,Rosa,NEU,0.2458,0.0344,0.7198,0,0
2056533307647525286,18/05/2026,21:32,"Doze

#QuemAmaCuida",Doze,NEU,0.0284,0.0159,0.9557,0,0
2056533304799609290,18/05/2026,21:32,gente a gerluce até agora não apareceu vai se atrasar dnv e levar bronca da arminda #quemamacuida,gente a gerluce até agora não apareceu vai se atrasar dnv e levar bronca da arminda,NEG,0.0095,0.8619,0.1286,2,1
2056533303964971477,18/05/2026,21:32,uma novela com direção de verdade e atores conhecidos é tudo né #quemamacuida https://t.co/vvBKhdaHkz,uma novela com direção de verdade e atores conhecidos é tudo né,POS,0.9264,0.0131,0.0605,1,0
2056533302933107172,18/05/2026,21:32,5 minutos de novela e ja tocou rosalia e bad bunny o responsável pela trilha sonora da novela sabe exatamente o que ta fazendo #QuemAmaCuida https://t.co/L6glbMVOc0,5 minutos de novela e ja tocou rosalia e bad bunny o responsável pela trilha sonora da novela sabe exatamente o que ta fazendo,POS,0.7782,0.051,0.1708,1,0
2056533302245232907,18/05/2026,21:32,vão assistir #QuemAmaCuida? ❤️ https://t.co/sASUNAFUjo,vão assistir ❤️,POS,0.6525,0.0119,0.3355,156,8
2056533301842616549,18/05/2026,21:32,"O pai do Chay já tá dando ""raquetada"" em 10 minutos de novela.  #QuemAmaCuida","O pai do Chay já tá dando ""raquetada"" em 10 minutos de novela.",NEU,0.1353,0.0844,0.7803,0,0
2056533301314085053,18/05/2026,21:32,@centralisabeltx @CFFLAVIAALE krys #QuemAmaCuida,krys,NEU,0.0987,0.031,0.8703,0,0
2056533299741196711,18/05/2026,21:32,"""NOSSA! PALMAS PRA ELE! O DEFENSOR DAS MULHERES!""

OPA! Novela errada! Aí é o Dan Stulbach em ""Mulheres Apaixonadas"" (2003). Hoje é em #QuemAmaCuida https://t.co/kTPsJsbYLU","""NOSSA! PALMAS PRA ELE! O DEFENSOR DAS MULHERES!"" OPA! Novela errada! Aí é o Dan Stulbach em ""Mulheres Apaixonadas"" (2003). Hoje é em",NEG,0.0743,0.7757,0.15,1,0
2056533298613006588,18/05/2026,21:32,a carga dramática e a trilha sonora dão a #QuemAmaCuida uma latinidade que muito me agrada,a carga dramática e a trilha sonora dão a uma latinidade que muito me agrada,POS,0.96,0.0031,0.0369,4,1
2056533298118049805,18/05/2026,21:32,jove tá diferente kkkkk #QuemAmaCuida https://t.co/RwABo4Zb2i,jove tá diferente kkkkk,NEU,0.0371,0.04,0.9229,27,4
2056533290111185213,18/05/2026,21:31,Chay suede eu te amo #quemamacuida,Chay suede eu te amo,POS,0.9918,0.002,0.0062,0,0
2056533288844407109,18/05/2026,21:31,Uma vibe meio Gerluce... Pegando ônibus em São Paulo... 🤨🤨🤨#QuemAmaCuida https://t.co/orjMGRk6ME,Uma vibe meio Gerluce... Pegando ônibus em São Paulo... 🤨🤨🤨,NEU,0.4335,0.0737,0.4929,0,1
2056533288248815901,18/05/2026,21:31,1 min de novela e já meteram rosalia e bad bunny. Tão começando a me conquistar #QuemAmaCuida,1 min de novela e já meteram rosalia e bad bunny. Tão começando a me conquistar,POS,0.895,0.0205,0.0845,1,1
2056533287368016358,18/05/2026,21:31,#QuemAmaCuida Tô com receio do Pedro ser chato... Pq saímos do Paulinho Reitz,Tô com receio do Pedro ser chato... Pq saímos do Paulinho Reitz,NEG,0.0079,0.8924,0.0998,0,0
2056533285610701152,18/05/2026,21:31,O Chay não descansa né #QuemAmaCuida,O Chay não descansa né,NEU,0.0799,0.3682,0.5519,1,0
2056533282641109346,18/05/2026,21:31,um advogado corrupto  #QuemAmaCuida,um advogado corrupto,NEG,0.0042,0.9784,0.0173,1,0
2056533282070630495,18/05/2026,21:31,gostei da fotografia #QuemAmaCuida,gostei da fotografia,POS,0.9898,0.003,0.0072,1,0
2056533281454051669,18/05/2026,21:31,"Deixa eu ver se entendi.
Letícia Collin é casada com o gostoso do jesuíta e depois vai se envolver com o gostoso do Chay e o Antônio Fagundes vai ser o sugar daddy ? 

#QuemAmaCuida https://t.co/6aV6VqpagV",Deixa eu ver se entendi. Letícia Collin é casada com o gostoso do jesuíta e depois vai se envolver com o gostoso do Chay e o Antônio Fagundes vai ser o sugar daddy ?,NEU,0.0323,0.0526,0.9151,3,1
2056533281252741372,18/05/2026,21:31,@AgathaMInfos Branco #QuemAmaCuida,Branco,NEU,0.1098,0.1193,0.7709,0,0
2056533278140624987,18/05/2026,21:31,"Onze

#QuemAmaCuida",Onze,NEU,0.0704,0.0206,0.909,0,0
2056533275766665287,18/05/2026,21:31,O jesuíta 🫦 #QuemAmaCuida,O jesuíta 🫦,NEU,0.4231,0.0348,0.5421,0,0
2056533272511873089,18/05/2026,21:31,Acho esse Chay Suede a cara do Jake peralta #QuemAmaCuida,Acho esse Chay Suede a cara do Jake peralta,NEU,0.0466,0.0383,0.9151,1,0
2056533267231203692,18/05/2026,21:31,#QuemAmaCuida o visual do chay tá bem inspirado no John Kennedy Jr,o visual do chay tá bem inspirado no John Kennedy Jr,NEU,0.0651,0.0299,0.905,0,0
2056533262982324651,18/05/2026,21:31,Aí que ódio que o Carlos vai morrer no primeiro capítulo.  #QuemAmaCuida https://t.co/LZYkPMQfQQ,Aí que ódio que o Carlos vai morrer no primeiro capítulo.,NEG,0.004,0.9907,0.0053,3,1
2056533262600663243,18/05/2026,21:31,@centralisabeltx @CFFLAVIAALE josh #QuemAmaCuida,josh,NEU,0.1624,0.0369,0.8007,0,0
2056533259761180703,18/05/2026,21:31,humm vamos ver como essa enchente vai matar o jesuita barbosa #QuemAmaCuida https://t.co/wOPn1G2mIN,humm vamos ver como essa enchente vai matar o jesuita barbosa,NEU,0.0366,0.099,0.8644,3,0
2056533257903067422,18/05/2026,21:31,"Dez

#QuemAmaCuida",Dez,NEU,0.0425,0.0091,0.9484,0,0
2056533256946802888,18/05/2026,21:31,@AgathaMInfos Preto #QuemAmaCuida,Preto,NEU,0.1863,0.0658,0.7479,0,0
2056533252379230585,18/05/2026,21:31,temos um novo ferette  #QuemAmaCuida,temos um novo ferette,NEU,0.0364,0.0082,0.9554,2,1
2056533252278550992,18/05/2026,21:31,dan stulbach bonitão né #QuemAmaCuida,dan stulbach bonitão né,POS,0.88,0.0169,0.1031,0,0
2056533245802541293,18/05/2026,21:31,"#QuemAmaCuida
Já amei a trilha sonora https://t.co/iEfjsNCtbn",Já amei a trilha sonora,POS,0.9934,0.0019,0.0048,0,0
2056533245500527048,18/05/2026,21:31,Já tocou dois hits Bad Bunny e Rosalia nesse comecinho de novela #QuemAmaCuida,Já tocou dois hits Bad Bunny e Rosalia nesse comecinho de novela,NEU,0.1128,0.0194,0.8678,1,0
2056533245316006182,18/05/2026,21:31,"Já tô triste q o Jesuíta n vai continuar na novela. N teria como trocar pelo Chay Suede?
#QuemAmaCuida https://t.co/4FtM6iqPSl",Já tô triste q o Jesuíta n vai continuar na novela. N teria como trocar pelo Chay Suede?,NEG,0.0077,0.9511,0.0412,6,1
2056533244527391232,18/05/2026,21:31,"@favcolin @dsantcf praia
#QuemAmaCuida",praia,NEU,0.2961,0.0288,0.6751,0,0
2056533240307966382,18/05/2026,21:31,A TRILHA HITUDA #QuemAmaCuida https://t.co/6cvdL6NZWz,A TRILHA HITUDA,POS,0.9589,0.0079,0.0332,193,29
2056533239511015602,18/05/2026,21:31,O Daniel Vorcaro na novela mds #QuemAmaCuida,O Daniel Vorcaro na novela mds,POS,0.4472,0.2528,0.3001,0,0
2056533236982182271,18/05/2026,21:31,"ihhh....
Pedro não quer ficar no escritório de advocacia do pai 👀

#QuemAmaCuida #TVGlobo https://t.co/8huQFOdTxc",ihhh.... Pedro não quer ficar no escritório de advocacia do pai 👀,NEU,0.0365,0.2649,0.6986,53,12
2056533236713427447,18/05/2026,21:31,"""Fisioterapia ainda não dá pra atender de homo office....""
""To preocupado com voce na rua... Torcendo pra essa chuva não atrapalhar nossos planos...Um ano de casados, Adriana...""
""Temos que celebrar mt, meu amor."" 

#Quemamacuida

https://t.co/CYDJQqd3AV","""Fisioterapia ainda não dá pra atender de homo office...."" ""To preocupado com voce na rua... Torcendo pra essa chuva não atrapalhar nossos planos...Um ano de casados, Adriana..."" ""Temos que celebrar mt, meu amor.""",NEU,0.2881,0.1607,0.5512,1,0
2056533235723645275,18/05/2026,21:31,A música da Rosália combinou tanto com a vibe dessa novela #QuemAmaCuida https://t.co/O0OWtDynKP,A música da Rosália combinou tanto com a vibe dessa novela,POS,0.9053,0.0183,0.0763,80,23
2056533235102871912,18/05/2026,21:31,@AgathaMInfos Verde #QuemAmaCuida,Verde,NEU,0.1303,0.024,0.8457,0,0
2056533233987174686,18/05/2026,21:31,"Nove

#QuemAmaCuida",Nove,NEU,0.0354,0.0135,0.9511,0,0
2056533232221409636,18/05/2026,21:31,"@centralisabeltx @dsantcf Rio Grande do Norte 
#QuemAmaCuida",Rio Grande do Norte,NEU,0.1001,0.019,0.8809,1,0
2056533232183640552,18/05/2026,21:31,"Caralho, tem ngm honesto na novela 
#QuemAmaCuida","Caralho, tem ngm honesto na novela",NEG,0.0104,0.8922,0.0974,0,0
2056533230124159051,18/05/2026,21:31,"DAN MARAVILHOSO
#QuemAmaCuida https://t.co/j2Kx72jmFQ",DAN MARAVILHOSO,POS,0.9931,0.0023,0.0047,1,0
2056533228899492132,18/05/2026,21:31,"@favcolin dois 

#QuemAmaCuida",dois,NEU,0.0625,0.0231,0.9144,0,0
2056533228685594952,18/05/2026,21:31,@centralisabeltx @CFFLAVIAALE Nour #QuemAmaCuida,Nour,NEU,0.3175,0.0142,0.6683,0,0
2056533225862799530,18/05/2026,21:31,"Copa do mundo é legal e talz. Mas gente, vamos ter Letícia Colin todo dia na nossa TV!!!!!!! #QuemAmaCuida","Copa do mundo é legal e talz. Mas gente, vamos ter Letícia Colin todo dia na nossa TV!!!!!!!",POS,0.5854,0.0688,0.3457,5,1
2056533225372098958,18/05/2026,21:31,"Pai corrupto
Filho honesto 
#QuemAmaCuida",Pai corrupto Filho honesto,NEG,0.0423,0.7593,0.1984,1,0
2056533223648240003,18/05/2026,21:31,Primeira cena carregada em efeitos especiais em #QuemAmaCuida. Mais uma novela das nove situada em São Paulo assim como Três Graças.,Primeira cena carregada em efeitos especiais em Mais uma novela das nove situada em São Paulo assim como Três Graças.,NEU,0.1323,0.014,0.8537,0,0
2056533223329485110,18/05/2026,21:31,eu assim #QuemAmaCuida https://t.co/HdY44XMHUC,eu assim,NEU,0.1907,0.0779,0.7314,0,0
2056533223170101588,18/05/2026,21:31,Pedro vai peitar o pai #QuemAmaCuida,Pedro vai peitar o pai,NEU,0.022,0.0155,0.9625,0,0
2056533217922986096,18/05/2026,21:31,mds já começou com vagabundagem  #quemamacuida,mds já começou com vagabundagem,NEG,0.0035,0.991,0.0055,0,0
2056533217801343034,18/05/2026,21:31,@ZAMENZA Jesuíta e Letícia fui eu que pediiii #Quemamacuida,Jesuíta e Letícia fui eu que pediiii,POS,0.8337,0.0239,0.1424,10,0
2056533212722069856,18/05/2026,21:31,"@FlaviaAleReal @luuaa_xz Amooooo

#QuemAmaCuida",Amooooo,POS,0.9885,0.0032,0.0083,0,0
2056533212671737924,18/05/2026,21:31,"Oito

#QuemAmaCuida",Oito,NEU,0.0402,0.0124,0.9474,0,0
2056533209840591100,18/05/2026,21:31,"Olha aí, @jejezaum! Temos um núcleo de advogados em #QuemAmaCuida. https://t.co/hxvad8sufX","Olha aí, Temos um núcleo de advogados em",NEU,0.0562,0.0161,0.9277,96,1
2056533206753546607,18/05/2026,21:31,o filho é um sabor mas o pai nossa #QuemAmaCuida https://t.co/GEtBaavpj3,o filho é um sabor mas o pai nossa,NEG,0.1614,0.7132,0.1254,1,0
2056533204199174253,18/05/2026,21:31,@AgathaMInfos Vermelho #QuemAmaCuida,Vermelho,NEU,0.1275,0.0391,0.8334,0,0
2056533203741978794,18/05/2026,21:31,"@favcolin um 
#QuemAmaCuida",um,NEU,0.1408,0.0804,0.7787,0,0
2056533197966516377,18/05/2026,21:31,"chay suede já tá batido vey, não aguento mais ver a cara dele #QuemAmaCuida","chay suede já tá batido vey, não aguento mais ver a cara dele",NEG,0.0061,0.9805,0.0134,0,0
2056533195860898124,18/05/2026,21:31,"Chay suede, filho de Dan Stulbach. #QuemAmaCuida","Chay suede, filho de Dan Stulbach.",NEU,0.0509,0.0088,0.9403,0,0
2056533193549807714,18/05/2026,21:31,VÃO MATAR O JESUÍTA NO PRIMEIRO CAPÍTULO? NÃO ACEITO NÃO! #QUEMAMACUIDA,VÃO MATAR O JESUÍTA NO PRIMEIRO CAPÍTULO? NÃO ACEITO NÃO!,NEG,0.0031,0.9907,0.0062,3,0
2056533193486999944,18/05/2026,21:31,A @tvglobo já liberou a playlist com a trilha sonora de #QuemAmaCuida?,A já liberou a playlist com a trilha sonora de,NEU,0.1308,0.0143,0.8549,0,0
2056533193063313576,18/05/2026,21:31,ai eu adoro o chay suede #QuemAmaCuida,ai eu adoro o chay suede,POS,0.9922,0.0021,0.0056,0,0
2056533191846936656,18/05/2026,21:31,Letícia Colin não sustenta mocinha porque ela tem cara de maluca. Já tô torcendo pra mocinha ficar doidona e matar um por um dos 50 vilões. Nossa Gerluce do CAPs. #quemAmaCuida,Letícia Colin não sustenta mocinha porque ela tem cara de maluca. Já tô torcendo pra mocinha ficar doidona e matar um por um dos 50 vilões. Nossa Gerluce do CAPs.,NEG,0.0387,0.7583,0.203,16,5
2056533191612055745,18/05/2026,21:31,"Você vê que a Adriana vai sofrer muito quando ela desce do metrô no Trianon para pegar um ônibus para a Lapa, sendo que podia ter feito uma baldeação até a Barra Funda.

#QuemAmaCuida","Você vê que a Adriana vai sofrer muito quando ela desce do metrô no Trianon para pegar um ônibus para a Lapa, sendo que podia ter feito uma baldeação até a Barra Funda.",NEG,0.011,0.9452,0.0438,2,0
2056533190798446882,18/05/2026,21:31,Que elenco inicial bom.  #QuemAMACuida,Que elenco inicial bom.,POS,0.7911,0.0687,0.1401,0,0
2056533187908481035,18/05/2026,21:31,"que imagem linda, amora mautner como sempre diva #QuemAmaCuida","que imagem linda, amora mautner como sempre diva",POS,0.9935,0.0016,0.0049,0,0
2056533183814947289,18/05/2026,21:31,toda vez que eu lembrar que o pedro também é advogado E AMIGO DA ZENILDA eu vou ficar tristinha pensando nela #QuemAmaCuida,toda vez que eu lembrar que o pedro também é advogado E AMIGO DA ZENILDA eu vou ficar tristinha pensando nela,NEG,0.0233,0.8709,0.1058,55,12
2056533183575871530,18/05/2026,21:31,"Sete

#QuemAmaCuida",Sete,NEU,0.0326,0.0131,0.9543,0,0
2056533181415764420,18/05/2026,21:31,Chay 🤏🏼 #QuemAmaCuida https://t.co/OJzdDKCvqC,Chay 🤏🏼,NEU,0.4053,0.0352,0.5595,7,2
2056533167746502810,18/05/2026,21:31,"@favcolin @dsantcf comedia
#QuemAmaCuida",comedia,NEG,0.039,0.9109,0.0501,0,0
2056533164449787974,18/05/2026,21:31,"Dan Stulbach envelhece muito bem
 #QuemAmaCuida",Dan Stulbach envelhece muito bem,POS,0.85,0.0218,0.1282,0,0
2056533164378444243,18/05/2026,21:31,sou adm chay suede brasil! #quemamacuida,sou adm chay suede brasil!,NEU,0.1384,0.0225,0.8391,1,0
2056533164240089440,18/05/2026,21:31,Tomara que o Chay goste do roteiro dessa novela a ponto de segui-lo. #QuemAmaCuida,Tomara que o Chay goste do roteiro dessa novela a ponto de segui-lo.,POS,0.6041,0.0184,0.3775,620,17
2056533163866788026,18/05/2026,21:31,"@favcolin Praia

#QuemAmaCuida",Praia,NEU,0.2798,0.0346,0.6856,0,0
2056533161287311626,18/05/2026,21:31,"estresse aumentado ao ligar a tv 
sai: ator que fazia o raul 
entra: esse personagem do chay suede #QuemAmaCuida",estresse aumentado ao ligar a tv sai: ator que fazia o raul entra: esse personagem do chay suede,NEG,0.0218,0.8344,0.1439,1,0
2056533160771379203,18/05/2026,21:31,Vendo #QuemAmaCuida,Vendo,NEU,0.2606,0.0082,0.7311,0,0
2056533158447727066,18/05/2026,21:31,Agora foi o Pedro... #quemAMAcuida https://t.co/T4VpYbEmVn,Agora foi o Pedro...,NEU,0.0368,0.4316,0.5316,6,0
2056533157533352179,18/05/2026,21:31,"Seis

#QuemAmaCuida",Seis,NEU,0.0307,0.0177,0.9516,0,0
2056533156367356408,18/05/2026,21:31,tô vendo que vai sofrer igual a gerluce #QuemAmaCuida https://t.co/Xcy0802ppI,tô vendo que vai sofrer igual a gerluce,NEU,0.0523,0.194,0.7536,13,1
2056533154970624340,18/05/2026,21:31,"o Chay Suede apareceu meu deus

#QuemAmaCuida  https://t.co/pTPHFZUDLx",o Chay Suede apareceu meu deus,NEU,0.2414,0.0572,0.7013,2,1
2056533149497139704,18/05/2026,21:31,"Chay Suede apareceu na minha TV.
#QuemAmaCuida https://t.co/M0YGhVBAwe",Chay Suede apareceu na minha TV.,NEU,0.0958,0.0106,0.8936,1,0
2056533145550287174,18/05/2026,21:31,"@favcolin Terror

#QuemAmaCuida",Terror,NEU,0.0911,0.0653,0.8436,0,0
2056533144979820706,18/05/2026,21:31,"Impressionante como uma simples externa deixa a novela mais viva. #Quemamacuida 
https://t.co/JOhHZDrXro",Impressionante como uma simples externa deixa a novela mais viva.,POS,0.6469,0.0332,0.3199,626,44
2056533139887968511,18/05/2026,21:31,@AgathaMInfos Amarelo #QuemAmaCuida,Amarelo,NEU,0.0588,0.0942,0.847,0,0
2056533138839343577,18/05/2026,21:31,"Monaco, alias, la musica de ""ay que bendición"" de TikTok, tocando en #QuemAmaCuida 😂","Monaco, alias, la musica de ""ay que bendición"" de TikTok, tocando en 😂",POS,0.6364,0.03,0.3336,0,0
2056533136201142461,18/05/2026,21:31,"Já tá mentindo que o desembarque da estação Maps nem é assim kkkk 
#QuemAmaCuida",Já tá mentindo que o desembarque da estação Maps nem é assim kkkk,NEG,0.0234,0.8119,0.1648,2,0
2056533134594674956,18/05/2026,21:31,Odeio novela do Walcyr das 9 mas como estou no embalado de ta assistindo 3 graças vou assistir esse primeiros capítulos #QuemAmaCuida,Odeio novela do Walcyr das 9 mas como estou no embalado de ta assistindo 3 graças vou assistir esse primeiros capítulos,POS,0.8234,0.0138,0.1628,0,0
2056533132988330280,18/05/2026,21:31,"Cinco

#QuemAmaCuida",Cinco,NEU,0.0347,0.0117,0.9536,0,0
2056533132937994634,18/05/2026,21:31,"Enjoei da cara do Chay 
#QuemAmaCuida",Enjoei da cara do Chay,NEG,0.0037,0.9892,0.0071,0,0
2056533128999583746,18/05/2026,21:31,Essa trilha promete superar a dona do pedaço #QuemAmaCuida,Essa trilha promete superar a dona do pedaço,POS,0.9058,0.0139,0.0804,0,0
2056533128731107332,18/05/2026,21:31,"O início da novela está bem sério e solene.

Desde já ansioso para as guerras de comida daqui 1 mês.

#QuemAmaCuida",O início da novela está bem sério e solene. Desde já ansioso para as guerras de comida daqui 1 mês.,POS,0.9051,0.0135,0.0815,28,5
2056533124805234938,18/05/2026,21:31,Adriana tão precioso e cheia de vida 🥹 Ela vai sofrer tanto #QuemAmaCuida,Adriana tão precioso e cheia de vida 🥹 Ela vai sofrer tanto,POS,0.9057,0.0537,0.0407,3,1
